Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Bentleigh,5/205 Centre Rd,2,u,636000.0,S,hockingstuart,3/09/2016,13.0,3204.0,2.0,1.0,2.0,202.0,,1974.0,Glen Eira,-37.9165,145.0259,Southern Metropolitan,6795.0
Bentleigh,22 Hobart St,2,h,1275000.0,S,Woodards,3/09/2016,13.0,3204.0,2.0,1.0,2.0,599.0,,,Glen Eira,-37.925,145.046,Southern Metropolitan,6795.0
Bentleigh,1/236 Patterson Rd,3,u,875000.0,S,hockingstuart,3/09/2016,13.0,3204.0,3.0,1.0,2.0,348.0,121.0,1950.0,Glen Eira,-37.9273,145.0479,Southern Metropolitan,6795.0
Bentleigh,2/531 South Rd,3,t,895000.0,PI,Ray,3/09/2016,13.0,3204.0,3.0,2.0,2.0,362.0,,1997.0,Glen Eira,-37.9336,145.043,Southern Metropolitan,6795.0
Bentleigh,32 Leckie St,2,h,1550000.0,S,Woodards,3/12/2016,13.0,3204.0,2.0,1.0,4.0,730.0,,,Glen Eira,-37.9207,145.0479,Southern Metropolitan,6795.0
Bentleigh,7 Marquis Rd,4,h,1420000.0,S,Woodards,3/12/2016,13.0,3204.0,4.0,1.0,4.0,786.0,,,Glen Eira,-37.9305,145.0449,Southern Metropolitan,6795.0
Bentleigh,11 Rogers Rd,3,h,1425000.0,S,Buxton,3/12/2016,13.0,3204.0,3.0,2.0,2.0,613.0,143.0,1960.0,Glen Eira,-37.9311,145.0428,Southern Metropolitan,6795.0
Bentleigh,3/2 Scotts St,2,t,851000.0,S,hockingstuart,3/12/2016,13.0,3204.0,2.0,1.0,1.0,140.0,250.0,1970.0,Glen Eira,-37.9204,145.0443,Southern Metropolitan,6795.0
Bentleigh,11A Mortimore St,3,h,1222500.0,S,Ray,4/02/2016,13.0,3204.0,3.0,2.0,2.0,299.0,181.0,2000.0,Glen Eira,-37.9272,145.0406,Southern Metropolitan,6795.0
Bentleigh,127 Tucker Rd,4,h,1260000.0,PI,hockingstuart,4/03/2017,13.0,3204.0,4.0,2.0,2.0,793.0,,,Glen Eira,-37.9232,145.0502,Southern Metropolitan,6795.0
Bentleigh,37 Godfrey St,4,h,2700000.0,S,hockingstuart,4/06/2016,13.0,3204.0,4.0,3.0,2.0,628.0,,,Glen Eira,-37.9155,145.0401,Southern Metropolitan,6795.0
Bentleigh,174 Jasper Rd,3,t,900000.0,PI,hockingstuart,4/06/2016,13.0,3204.0,3.0,2.0,1.0,418.0,,1925.0,Glen Eira,-37.9172,145.0421,Southern Metropolitan,6795.0
Bentleigh,15 Miles St,3,h,1100000.0,VB,Buxton,4/06/2016,13.0,3204.0,3.0,2.0,2.0,0.0,,,Glen Eira,-37.922,145.0302,Southern Metropolitan,6795.0
Bentleigh,143 Patterson Rd,7,h,1005000.0,S,Ray,4/06/2016,13.0,3204.0,7.0,3.0,4.0,607.0,,1950.0,Glen Eira,-37.9269,145.047,Southern Metropolitan,6795.0
Bentleigh,13 Somers St,3,h,1317500.0,S,Buxton,4/06/2016,13.0,3204.0,3.0,1.0,1.0,576.0,127.0,1945.0,Glen Eira,-37.9149,145.0254,Southern Metropolitan,6795.0
Bentleigh,8/11 Brentwood St,2,u,360000.0,PI,Buxton,6/08/2016,13.0,3204.0,2.0,1.0,1.0,0.0,69.0,1965.0,Glen Eira,-37.9332,145.045,Southern Metropolitan,6795.0
Bentleigh,12b Coates St,4,t,1435000.0,S,hockingstuart,6/08/2016,13.0,3204.0,3.0,3.0,2.0,291.0,212.0,2012.0,Glen Eira,-37.9278,145.0337,Southern Metropolitan,6795.0
Bentleigh,156 Patterson Rd,3,h,1110000.0,S,Buxton,6/08/2016,13.0,3204.0,3.0,1.0,2.0,692.0,164.0,1940.0,Glen Eira,-37.9263,145.04,Southern Metropolitan,6795.0

Bentleigh,147 Tucker Rd,4,h,1355000.0,S,hockingstuart,18/06/2016,13.0,3204.0,4.0,2.0,3.0,591.0,,,Glen Eira,-37.9215,145.0505,Southern Metropolitan,6795.0
Bentleigh,13 Wood St,4,h,1910000.0,S,hockingstuart,18/06/2016,13.0,3204.0,4.0,2.0,4.0,736.0,284.0,1950.0,Glen Eira,-37.9224,145.0462,Southern Metropolitan,6795.0
Bentleigh,25 Mitchell St,3,h,1448000.0,S,hockingstuart,19/11/2016,13.0,3204.0,3.0,2.0,3.0,568.0,,,Glen Eira,-37.9246,145.0383,Southern Metropolitan,6795.0
Bentleigh,1/7 Uonga Rd,2,u,820000.0,S,hockingstuart,19/11/2016,13.0,3204.0,2.0,1.0,3.0,336.0,109.0,1960.0,Glen Eira,-37.929,145.0375,Southern Metropolitan,6795.0
Bentleigh,2 Marquis Rd,3,h,895000.0,S,Buxton,22/05/2016,13.0,3204.0,3.0,1.0,2.0,0.0,,,Glen Eira,-37.9307,145.0444,Southern Metropolitan,6795.0
Bentleigh,3 Somers St,4,h,1041000.0,S,Woodards,22/05/2016,13.0,3204.0,4.0,2.0,1.0,292.0,,,Glen Eira,-37.9148,145.0243,Southern Metropolitan,6795.0
Bentleigh,81 Fromer St,4,h,1430000.0,S,hockingstuart,22/08/2016,13.0,3204.0,4.0,2.0,2.0,611.0,168.0,1970.0,Glen Eira,-37.9289,145.0481,Southern Metropolitan,6795.0
Bentleigh,13 Horsley St,2,h,910000.0,S,Buxton,22/08/2016,13.0,3204.0,2.0,1.0,2.0,274.0,96.0,1970.0,Glen Eira,-37.9178,145.0413,Southern Metropolitan,6795.0
Bentleigh,11 Wilson St,4,h,2520000.0,PI,Buxton,22/08/2016,13.0,3204.0,4.0,4.0,2.0,579.0,361.0,2012.0,Glen Eira,-37.9155,145.0243,Southern Metropolitan,6795.0
Bentleigh,68 Mortimore St,3,h,1350000.0,S,C21,24/09/2016,13.0,3204.0,3.0,1.0,1.0,617.0,,,Glen Eira,-37.9282,145.047,Southern Metropolitan,6795.0
Bentleigh,11/27 Patterson Rd,2,u,635000.0,S,hockingstuart,24/09/2016,13.0,3204.0,2.0,1.0,2.0,118.0,,,Glen Eira,-37.9245,145.0336,Southern Metropolitan,6795.0
Bentleigh,21 Charlton St,3,h,1280000.0,S,Buxton,25/02/2017,13.0,3204.0,3.0,2.0,4.0,587.0,,,Glen Eira,-37.9217,145.0315,Southern Metropolitan,6795.0
Bentleigh,43 Godfrey St,5,h,1900000.0,S,Woodards,25/02/2017,13.0,3204.0,5.0,2.0,2.0,567.0,250.0,1926.0,Glen Eira,-37.9144,145.0401,Southern Metropolitan,6795.0
Bentleigh,7 Whitmuir Rd,3,h,1230000.0,S,hockingstuart,25/02/2017,13.0,3204.0,3.0,1.0,2.0,676.0,,,Glen Eira,-37.9161,145.0284,Southern Metropolitan,6795.0
Bentleigh,20 Wright St,4,h,1150000.0,PI,Buxton,25/02/2017,13.0,3204.0,4.0,2.0,2.0,384.0,766.0,,Glen Eira,-37.9155,145.0301,Southern Metropolitan,6795.0
Bentleigh,48 Vickery St,4,h,1650000.0,S,Hodges,26/07/2016,13.0,3204.0,3.0,2.0,2.0,570.0,,1930.0,Glen Eira,-37.9139,145.0395,Southern Metropolitan,6795.0
Bentleigh,1a Werona St,2,t,670000.0,PI,Buxton,26/07/2016,13.0,3204.0,2.0,2.0,1.0,123.0,90.0,2007.0,Glen Eira,-37.9307,145.0379,Southern Metropolitan,6795.0
Bentleigh,40 Coates St,2,t,680000.0,PI,Bayside,27/11/2016,13.0,3204.0,2.0,1.0,1.0,83.0,107.0,1998.0,Glen Eira,-37.9259,145.0341,Southern Metropolitan,6795.0
Bentleigh,8B McKittrick Rd,4,t,1320000.0,S,Buxton,27/11/2016,13.0,3204.0,4.0,3.0,3.0,346.0,220.0,2010.0,Glen Eira,-37.9294,145.041,Southern Metropolitan,6795.0
Bentleigh,99 Patterson Rd,4,h,1380000.0,S,C21,27/11/2016,13.0,3204.0,4.0,1.0,2.0,580.0,,,Glen Eira,-37.9263,145.0422,Southern Metropolitan,6795.0
Bentleigh,17 Smith St,6,h,1900000.0,S,hockingstuart,27/11/2016,13.0,3204.0,6.0,3.0,2.0,708.0,275.0,1988.0,Glen Eira,-37.9181,145.04399999999995,Southern Metropolitan,6795.0
Bentleigh,21 Bruce St,3,h,1535000.0,S,Buxton,28/08/2016,13.0,3204.0,2.0,2.0,2.0,572.0,150.0,1930.0,Glen Eira,-37.9148,145.0404,Southern Metropolitan,6795.0
Bentleigh,72 Daley St,4,h,1281000.0,S,hockingstuart,28/08/2016,13.0,3204.0,3.0,1.0,5.0,594.0,150.0,1940.0,Glen Eira,-37.9206,145.0383,Southern Metropolitan,6795.0
Bentleigh,15a Dickens St,3,u,1096000.0,S,C21,28/08/2016,13.0,3204.0,3.0,2.0,2.0,292.0,,,Glen Eira,-37.9273,145.0324,Southern Metropolitan,6795.0
Bentleigh,22 Hutchinson St,5,h,1385000.0,S,Buxton,28/08/2016,13.0,3204.0,5.0,2.0,2.0,664.0,178.0,1950.0,Glen Eira,-37.9241,145.048,Southern Metropolitan,6795.0

Bentleigh East,1098 North Rd,3,h,840000.0,S,Buxton,10/12/2016,13.9,3165.0,3.0,2.0,2.0,697.0,,,Glen Eira,-37.9092,145.0813,Southern Metropolitan,10969.0
Bentleigh East,106 Parkmore Rd,3,h,1110000.0,S,Woodards,10/12/2016,13.9,3165.0,3.0,1.0,4.0,612.0,,,Glen Eira,-37.9159,145.0733,Southern Metropolitan,10969.0
Bentleigh East,8 Tambet St,3,h,1106000.0,S,McGrath,10/12/2016,13.9,3165.0,3.0,1.0,2.0,584.0,,,Glen Eira,-37.9183,145.071,Southern Metropolitan,10969.0
Bentleigh East,41 Bradford St,3,h,845000.0,S,Ray,12/11/2016,13.9,3165.0,3.0,2.0,2.0,295.0,145.0,1998.0,Glen Eira,-37.9239,145.0781,Southern Metropolitan,10969.0
Bentleigh East,2/41 Elizabeth St,3,t,860000.0,VB,Buxton,12/11/2016,13.9,3165.0,3.0,2.0,1.0,254.0,117.0,1995.0,Glen Eira,-37.9227,145.0558,Southern Metropolitan,10969.0
Bentleigh East,40 Kennedy St,3,h,1208000.0,S,Woodards,12/11/2016,13.9,3165.0,3.0,1.0,1.0,747.0,,,Glen Eira,-37.9198,145.0791,Southern Metropolitan,10969.0
Bentleigh East,5b MacKie Rd,3,t,921000.0,S,Buxton,12/11/2016,13.9,3165.0,3.0,2.0,2.0,167.0,140.0,2009.0,Glen Eira,-37.9219,145.0733,Southern Metropolitan,10969.0
Bentleigh East,13 Norville St,3,h,1165000.0,S,Buxton,12/11/2016,13.9,3165.0,3.0,1.0,1.0,732.0,,,Glen Eira,-37.9334,145.0667,Southern Metropolitan,10969.0
Bentleigh East,37 Orange St,3,h,1270000.0,S,Buxton,12/11/2016,13.9,3165.0,3.0,1.0,2.0,694.0,,,Glen Eira,-37.9174,145.0779,Southern Metropolitan,10969.0
Bentleigh East,1/112 Tambet St,2,h,742500.0,S,Woodards,12/11/2016,13.9,3165.0,2.0,1.0,1.0,300.0,135.0,1960.0,Glen Eira,-37.9099,145.0726,Southern Metropolitan,10969.0
Bentleigh East,25 Thornton St,3,h,920000.0,PI,Buxton,12/11/2016,13.9,3165.0,3.0,2.0,2.0,578.0,120.0,1950.0,Glen Eira,-37.9303,145.0805,Southern Metropolitan,10969.0
Bentleigh East,53 Purtell St,3,h,1307000.0,S,Woodards,13/08/2016,13.9,3165.0,3.0,2.0,4.0,684.0,,,Glen Eira,-37.926,145.0551,Southern Metropolitan,10969.0
Bentleigh East,33 Schulz St,4,h,1010000.0,S,Ray,13/08/2016,13.9,3165.0,4.0,1.0,2.0,658.0,112.0,,Glen Eira,-37.9343,145.0607,Southern Metropolitan,10969.0
Bentleigh East,12 Tambet St,2,h,702000.0,PI,Buxton,13/08/2016,13.9,3165.0,2.0,1.0,1.0,591.0,102.0,1960.0,Glen Eira,-37.9179,145.071,Southern Metropolitan,10969.0
Bentleigh East,1/93 Tambet St,2,h,813000.0,S,Buxton,13/08/2016,13.9,3165.0,2.0,1.0,1.0,306.0,,,Glen Eira,-37.9111,145.072,Southern Metropolitan,10969.0
Bentleigh East,2/15 Liverpool St,3,t,805000.0,S,hockingstuart,14/05/2016,13.9,3165.0,3.0,2.0,1.0,268.0,117.0,2000.0,Glen Eira,-37.9196,145.0691,Southern Metropolitan,10969.0
Bentleigh East,47 MacKie Rd,3,h,880000.0,PI,hockingstuart,14/05/2016,13.9,3165.0,2.0,1.0,3.0,660.0,,,Glen Eira,-37.9173,145.0742,Southern Metropolitan,10969.0
Bentleigh East,601 South Rd,3,h,900000.0,VB,Beller,17/09/2016,13.9,3165.0,3.0,1.0,3.0,780.0,140.0,1940.0,Glen Eira,-37.9347,145.0507,Southern Metropolitan,10969.0
Bentleigh East,1/51 Valkstone St,3,h,1189000.0,S,hockingstuart,17/09/2016,13.9,3165.0,4.0,2.0,2.0,337.0,,2010.0,Glen Eira,-37.9144,145.0582,Southern Metropolitan,10969.0
Bentleigh East,75 Victor Rd,3,t,825000.0,S,hockingstuart,17/09/2016,13.9,3165.0,3.0,1.0,1.0,642.0,,,Glen Eira,-37.9269,145.0787,Southern Metropolitan,10969.0
Bentleigh East,12 Millard St,4,h,1115000.0,SP,Buxton,19/11/2016,13.9,3165.0,4.0,2.0,2.0,575.0,160.0,1960.0,Glen Eira,-37.9274,145.0654,Southern Metropolitan,10969.0
Bentleigh East,4 Adrian St,3,h,780000.0,VB,hockingstuart,22/05/2016,13.9,3165.0,3.0,1.0,1.0,710.0,,1966.0,Glen Eira,-37.9324,145.0577,Southern Metropolitan,10969.0
Bentleigh East,40 Chesterville Dr,3,h,1115000.0,SP,hockingstuart,22/05/2016,13.9,3165.0,3.0,2.0,2.0,1080.0,,,Glen Eira,-37.9233,145.0674,Southern Metropolitan,10969.0
Bentleigh East,54 Elizabeth St,3,h,1197000.0,S,Buxton,22/05/2016,13.9,3165.0,3.0,1.0,2.0,692.0,147.0,1949.0,Glen Eira,-37.9232,145.0563,Southern Metropolitan,10969.0
Bentleigh East,2/10 Matthews Rd,2,u,485000.0,SP,Buxton,22/05/2016,13.9,3165.0,2.0,2.0,2.0,0.0,83.0,2011.0,Glen Eira,-37.9292,145.0708,Southern Metropolitan,10969.0
Bentleigh East,1/26 Patricia St,3,u,810000.0,S,Woodards,22/05/2016,13.9,3165.0,3.0,2.0,1.0,316.0,,1950.0,Glen Eira,-37.9245,145.0773,Southern Metropolitan,10969.0
Bentleigh East,39 Shrewsbury St,4,h,1365000.0,PI,Marshall,22/05/2016,13.9,3165.0,4.0,1.0,1.0,582.0,151.0,1960.0,Glen Eira,-37.9129,145.0598,Southern Metropolitan,10969.0
Bentleigh East,579 Warrigal Rd,3,h,700000.0,S,Thomson,22/05/2016,13.9,3165.0,0.0,0.0,0.0,456.0,,,Glen Eira,-37.9314,145.0808,Southern Metropolitan,10969.0
Bentleigh East,36a Barrington St,3,t,780000.0,PI,Buxton,28/08/2016,13.9,3165.0,3.0,2.0,1.0,209.0,,,Glen Eira,-37.9131,145.07,Southern Metropolitan,10969.0
Bentleigh East,3 Belinda Ct,4,h,1015000.0,S,C21,28/08/2016,13.9,3165.0,4.0,2.0,3.0,625.0,198.0,1997.0,Glen Eira,-37.9374,145.0726,Southern Metropolitan,10969.0
Bentleigh East,1/3 Brady Rd,3,u,830000.0,S,Woodards,28/08/2016,13.9,3165.0,3.0,2.0,2.0,395.0,,2001.0,Glen Eira,-37.9364,145.0649,Southern Metropolitan,10969.0
Bentleigh East,9 Colin St,3,h,1241000.0,S,Hodges,28/08/2016,13.9,3165.0,3.0,1.0,1.0,643.0,,,Glen Eira,-37.9237,145.0527,Southern Metropolitan,10969.0
Bentleigh East,27 Connie St,4,h,1255000.0,S,Buxton,28/08/2016,13.9,3165.0,4.0,2.0,2.0,610.0,167.0,1950.0,Glen Eira,-37.9207,145.0757,Southern Metropolitan,10969.0
Bentleigh East,8 Marlborough St,3,h,1320000.0,S,Buxton,28/08/2016,13.9,3165.0,3.0,1.0,1.0,593.0,94.0,1950.0,Glen Eira,-37.9178,145.067,Southern Metropolitan,10969.0
Bentleigh East,1/39 Neville St,3,h,870000.0,S,Gary,28/08/2016,13.9,3165.0,3.0,2.0,1.0,326.0,133.0,1950.0,Glen Eira,-37.9236,145.0545,Southern Metropolitan,10969.0
Bentleigh East,4 Wingate St,4,h,1472500.0,S,hockingstuart,28/08/2016,13.9,3165.0,4.0,2.0,2.0,592.0,219.0,2013.0,Glen Eira,-37.9351,145.0572,Southern Metropolitan,10969.0
Bentleigh East,25 Anarth St,2,h,640000.0,PI,hockingstuart,30/07/2016,13.9,3165.0,2.0,2.0,2.0,298.0,118.0,2005.0,Glen Eira,-37.908,145.0716,Southern Metropolitan,10969.0
Bentleigh East,115 Bignell Rd,2,h,1160000.0,S,Buxton,30/07/2016,13.9,3165.0,2.0,1.0,2.0,750.0,,,Glen Eira,-37.9325,145.0694,Southern Metropolitan,10969.0
Bentleigh East,12 John St,4,h,1306000.0,S,Buxton,30/07/2016,13.9,3165.0,3.0,2.0,1.0,651.0,,,Glen Eira,-37.919,145.0558,Southern Metropolitan,10969.0
Bentleigh East,41 Mawby Rd,3,h,1291000.0,S,hockingstuart,30/07/2016,13.9,3165.0,3.0,1.0,2.0,635.0,,,Glen Eira,-37.9291,145.0538,Southern Metropolitan,10969.0
Box Hill,32 Margaret St,4,h,1620000.0,S,hockingstuart,3/09/2016,13.1,3128.0,4.0,2.0,2.0,697.0,255.0,1940.0,Whitehorse,-37.8151,145.135,Eastern Metropolitan,4605.0
Box Hill,6/29 Barkly St,2,u,645000.0,S,McGrath,4/03/2017,13.1,3128.0,2.0,1.0,1.0,140.0,81.0,1965.0,Whitehorse,-37.8271,145.1299,Eastern Metropolitan,4605.0
Box Hill,1/1 Cherryhinton St,2,u,790000.0,S,Noel,4/03/2017,13.1,3128.0,2.0,1.0,1.0,195.0,,,Whitehorse,-37.826,145.129,Eastern Metropolitan,4605.0
Box Hill,4/425 Station St,4,h,880000.0,S,Ray,4/03/2017,13.1,3128.0,4.0,2.0,2.0,206.0,,2003.0,Whitehorse,-37.828,145.1215,Eastern Metropolitan,4605.0
Box Hill,18 Glenmore St,4,h,1560000.0,PI,Jellis,10/09/2016,13.1,3128.0,3.0,2.0,3.0,729.0,167.0,1905.0,Whitehorse,-37.8233,145.1267,Eastern Metropolitan,4605.0
Box Hill,3 Alexander St,3,h,1715000.0,SP,Marshall,10/12/2016,13.1,3128.0,3.0,2.0,2.0,458.0,170.0,1950.0,Whitehorse,-37.8257,145.1216,Eastern Metropolitan,4605.0
Box Hill,21 Barkly St,3,h,1200000.0,SP,Marshall,10/12/2016,13.1,3128.0,3.0,1.0,2.0,550.0,110.0,1950.0,Whitehorse,-37.8275,145.1298,Eastern Metropolitan,4605.0
Box Hill,17 Combarton St,3,h,1760000.0,S,Fletchers,10/12/2016,13.1,3128.0,3.0,1.0,0.0,741.0,151.0,1910.0,Whitehorse,-37.8258,145.1246,Eastern Metropolitan,4605.0
Box Hill,1/7 Glenmore St,1,u,288000.0,SP,hockingstuart,12/06/2016,13.1,3128.0,1.0,1.0,1.0,774.0,,1970.0,Whitehorse,-37.8241,145.1262,Eastern Metropolitan,4605.0
Box Hill,15 Davey St,3,h,948000.0,S,Ray,12/11/2016,13.1,3128.0,3.0,1.0,2.0,384.0,108.0,1950.0,Whitehorse,-37.8167,145.1373,Eastern Metropolitan,4605.0
Box Hill,89 Thames St,4,h,2770000.0,S,Lindellas,12/11/2016,13.1,3128.0,4.0,1.0,2.0,715.0,,1950.0,Whitehorse,-37.8135,145.1218,Eastern Metropolitan,4605.0
Box Hill,19 Wavell St,3,h,1412000.0,S,Noel,12/11/2016,13.1,3128.0,3.0,1.0,1.0,590.0,,,Whitehorse,-37.8274,145.1274,Eastern Metropolitan,4605.0
Box Hill,31/41 Harrow St,2,u,465000.0,S,Ray,13/08/2016,13.1,3128.0,2.0,2.0,1.0,0.0,65.0,2010.0,Whitehorse,-37.8216,145.127,Eastern Metropolitan,4605.0
Box Hill,1/14 Barkly St,4,t,975000.0,VB,Lindellas,15/10/2016,13.1,3128.0,4.0,2.0,2.0,299.0,158.0,2008.0,Whitehorse,-37.8282,145.1301,Eastern Metropolitan,4605.0
Box Hill,23 Bass St,3,h,1325000.0,S,Lindellas,15/10/2016,13.1,3128.0,3.0,1.0,1.0,702.0,134.0,1950.0,Whitehorse,-37.827,145.1209,Eastern Metropolitan,4605.0
Box Hill,3/14 Bedford St,3,t,750000.0,S,Jellis,15/10/2016,13.1,3128.0,3.0,2.0,1.0,150.0,3.0,2000.0,Whitehorse,-37.8287,145.1319,Eastern Metropolitan,4605.0
Box Hill,5 Wavell St,3,h,1400000.0,S,hockingstuart,15/10/2016,13.1,3128.0,3.0,2.0,1.0,643.0,159.0,1940.0,Whitehorse,-37.8285,145.1272,Eastern Metropolitan,4605.0
Box Hill,22 William St,3,h,1500000.0,SP,Ray,15/10/2016,13.1,3128.0,3.0,1.0,2.0,664.0,106.0,1930.0,Whitehorse,-37.8235,145.1276,Eastern Metropolitan,4605.0
Box Hill,55 Albion Rd,4,h,1600000.0,S,Fletchers,16/04/2016,13.1,3128.0,4.0,2.0,1.0,692.0,195.0,1890.0,Whitehorse,-37.8247,145.1281,Eastern Metropolitan,4605.0
Box Hill,126 Carrington Rd,2,u,616000.0,S,Philip,16/07/2016,13.1,3128.0,3.0,1.0,1.0,155.0,,,Whitehorse,-37.8193,145.1149,Eastern Metropolitan,4605.0
Box Hill,54 Watts St,4,h,1661000.0,S,Noel,16/07/2016,13.1,3128.0,4.0,2.0,2.0,729.0,,,Whitehorse,-37.8143,145.1262,Eastern Metropolitan,4605.0
Box Hill,12 Barcelona St,4,h,1461400.0,S,Allens,17/09/2016,13.1,3128.0,3.0,2.0,2.0,780.0,235.0,1927.0,Whitehorse,-37.8244,145.1319,Eastern Metropolitan,4605.0
Box Hill,2/4 Collins St,3,u,775000.0,S,Fletchers,17/09/2016,13.1,3128.0,3.0,1.0,1.0,211.0,108.0,1980.0,Whitehorse,-37.8275,145.1232,Eastern Metropolitan,4605.0
Box Hill,12 Pendle St,4,h,1506000.0,S,hockingstuart,17/09/2016,13.1,3128.0,4.0,2.0,3.0,669.0,,,Whitehorse,-37.81800000000001,145.1354,Eastern Metropolitan,4605.0
Box Hill,33 Pendle St,4,h,1670000.0,S,Noel,17/09/2016,13.1,3128.0,4.0,4.0,4.0,707.0,162.0,1926.0,Whitehorse,-37.8166,145.1354,Eastern Metropolitan,4605.0
Box Hill,7/12 Oxford St,1,u,340000.0,SP,Lindellas,18/03/2017,13.1,3128.0,1.0,1.0,1.0,29.0,,,Whitehorse,-37.8215,145.1214,Eastern Metropolitan,4605.0
Box Hill,6 Archibald St,3,h,4000000.0,VB,Lindellas,18/06/2016,13.1,3128.0,3.0,1.0,2.0,763.0,120.0,1945.0,Whitehorse,-37.8166,145.1215,Eastern Metropolitan,4605.0
Box Hill,19 Kent Rd,3,h,928000.0,S,Lindellas,18/06/2016,13.1,3128.0,3.0,1.0,1.0,307.0,106.0,1890.0,Whitehorse,-37.8247,145.1206,Eastern Metropolitan,4605.0
Box Hill,2/20 Simpsons Rd,2,u,761000.0,S,Marshall,18/06/2016,13.1,3128.0,2.0,2.0,1.0,176.0,,2000.0,Whitehorse,-37.8171,145.1343,Eastern Metropolitan,4605.0
Box Hill,3/8 Ashted Rd,2,u,636000.0,S,Philip,19/11/2016,13.1,3128.0,2.0,1.0,1.0,151.0,82.0,1970.0,Whitehorse,-37.8234,145.1235,Eastern Metropolitan,4605.0
Box Hill,6 Bass St,4,h,1625000.0,S,Noel,19/11/2016,13.1,3128.0,4.0,2.0,2.0,620.0,,1912.0,Whitehorse,-37.8279,145.121,Eastern Metropolitan,4605.0
Box Hill,10 Cunningham St,4,h,1430000.0,S,Noel,19/11/2016,13.1,3128.0,4.0,2.0,0.0,585.0,,,Whitehorse,-37.8273,145.1289,Eastern Metropolitan,4605.0
Box Hill,1 Maple St,3,h,836000.0,S,Jellis,19/11/2016,13.1,3128.0,3.0,1.0,2.0,228.0,,2005.0,Whitehorse,-37.8261,145.1281,Eastern Metropolitan,4605.0
Box Hill,3/5 Kent Rd,2,u,400000.0,VB,Ray,23/04/2016,13.1,3128.0,2.0,1.0,1.0,0.0,,,Whitehorse,-37.8248,145.1215,Eastern Metropolitan,4605.0
Box Hill,5 Patricia St,3,h,1170000.0,S,Ray,23/04/2016,13.1,3128.0,3.0,1.0,1.0,755.0,95.0,1920.0,Whitehorse,-37.8264,145.1248,Eastern Metropolitan,4605.0
Box Hill,14 Collins St,4,h,1670000.0,S,Marshall,25/02/2017,13.1,3128.0,4.0,2.0,2.0,590.0,231.0,1924.0,Whitehorse,-37.8274,145.1242,Eastern Metropolitan,4605.0
Box Hill,47 Albion Rd,3,h,1351000.0,S,Jellis,28/05/2016,13.1,3128.0,3.0,1.0,2.0,662.0,,,Whitehorse,-37.8246,145.1269,Eastern Metropolitan,4605.0
Box Hill,837 Canterbury Rd,3,h,857000.0,S,Fletchers,28/05/2016,13.1,3128.0,4.0,1.0,1.0,492.0,119.0,1930.0,Whitehorse,-37.8283,145.1195,Eastern Metropolitan,4605.0
Box Hill,2/38 Margaret St,3,t,822500.0,S,Noel,28/05/2016,13.1,3128.0,3.0,2.0,1.0,238.0,130.0,2000.0,Whitehorse,-37.8154,145.1355,Eastern Metropolitan,4605.0
Box Hill,2/30 Barkly St,2,u,560000.0,S,Stockdale,28/08/2016,13.1,3128.0,2.0,1.0,1.0,153.0,,1970.0,Whitehorse,-37.8269,145.1305,Eastern Metropolitan,4605.0
Box Hill,1/14 Alexander St,2,u,420000.0,VB,Jellis,30/07/2016,13.1,3128.0,2.0,1.0,1.0,0.0,,1970.0,Whitehorse,-37.8253,145.1205,Eastern Metropolitan,4605.0
Braybrook,132 Duke St,3,h,870000.0,S,Barry,3/09/2016,10.8,3019.0,3.0,2.0,4.0,700.0,,,Maribyrnong,-37.7824,144.8469,Western Metropolitan,3589.0
Braybrook,25 Lily St,2,h,645000.0,S,Barry,3/09/2016,10.8,3019.0,2.0,1.0,1.0,566.0,75.0,1950.0,Maribyrnong,-37.7839,144.8524,Western Metropolitan,3589.0
Braybrook,1/3 Vine St,3,t,502000.0,SP,Sweeney,4/03/2017,10.8,3019.0,3.0,1.0,1.0,220.0,106.0,2011.0,Maribyrnong,-37.785,144.8561,Western Metropolitan,3589.0
Braybrook,2/10 Skewes St,3,u,495000.0,S,Bells,4/06/2016,10.8,3019.0,3.0,2.0,1.0,327.0,124.0,2006.0,Maribyrnong,-37.7851,144.8517,Western Metropolitan,3589.0
Braybrook,40 Carlton St,3,h,660000.0,S,Sweeney,7/11/2016,10.8,3019.0,3.0,1.0,0.0,580.0,,,Maribyrnong,-37.7804,144.8481,Western Metropolitan,3589.0
Braybrook,144 Duke St,2,h,868000.0,S,Bells,7/11/2016,10.8,3019.0,2.0,1.0,4.0,749.0,77.0,1950.0,Maribyrnong,-37.7814,144.847,Western Metropolitan,3589.0
Braybrook,80 South Rd,4,h,645000.0,SP,Biggin,7/11/2016,10.8,3019.0,4.0,2.0,1.0,283.0,154.0,1990.0,Maribyrnong,-37.7908,144.8485,Western Metropolitan,3589.0
Braybrook,3 Cross St,3,h,652000.0,S,Barry,8/10/2016,10.8,3019.0,3.0,2.0,1.0,216.0,145.0,2010.0,Maribyrnong,-37.7865,144.8605,Western Metropolitan,3589.0
Braybrook,2 Riley Ct,4,h,850000.0,SA,Sweeney,8/10/2016,10.8,3019.0,4.0,2.0,2.0,606.0,240.0,2002.0,Maribyrnong,-37.788,144.862,Western Metropolitan,3589.0
